Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
390,60,3,96.0,12474,1,3,3,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,3,272.0,0,4,2,0,4,0,2,1280.0,6,0.0,402.0,1682.0,1,0,1,4,1742,590,0,2332,1.0,0.0,2,1,3,1,0,9,6,1,3,2008.0,0,3.0,846.0,5,5,2,196,134,0,0,0,0,0,8,2008,6,5,426000.0
391,50,3,50.0,8405,1,3,3,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,2,0.0,3,4,0,4,1,3,5,241.0,1,391.0,229.0,861.0,1,0,1,4,961,406,0,1367,1.0,0.0,1,0,4,1,3,7,6,0,5,1978.0,3,1.0,384.0,5,5,2,0,130,112,0,0,0,0,4,2008,8,4,119000.0
392,60,3,71.0,12209,1,0,3,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,2,0.0,3,4,2,0,4,3,0,690.0,6,0.0,114.0,804.0,1,0,1,4,804,1157,0,1961,1.0,0.0,2,1,3,1,2,7,6,1,3,2001.0,0,2.0,560.0,5,5,2,125,192,0,0,0,0,0,6,2009,8,4,215000.0
393,20,3,69.30579531442663,8339,1,0,3,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,2,0.0,3,4,3,3,2,4,4,0.0,4,0.0,0.0,0.0,1,4,1,4,882,0,0,882,0.0,0.0,1,0,3,1,3,5,6,0,1,1959.0,2,1.0,294.0,5,5,2,0,0,0,0,0,0,1200,7,2007,8,4,106500.0
394,30,3,69.30579531442663,7446,1,3,3,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,2,0.0,3,4,1,4,4,3,5,266.0,6,0.0,522.0,788.0,1,4,1,0,788,0,0,788,0.0,0.0,1,0,2,1,3,4,6,2,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,0,4,2006,8,0,100000.0
395,50,3,60.0,10134,1,3,3,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,735.0,735.0,1,2,1,0,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,6,0,5,1940.0,3,1.0,240.0,5,5,2,0,39,0,0,0,0,0,7,2007,8,4,109000.0
396,20,3,68.0,9571,1,3,3,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,2,0.0,3,4,1,4,4,0,1,739.0,6,0.0,405.0,1144.0,1,4,1,4,1144,0,0,1144,1.0,0.0,1,0,3,1,3,6,6,0,1,1956.0,3,1.0,596.0,5,5,2,44,0,0,0,0,0,0,6,2010,8,4,129000.0
397,20,3,60.0,7200,1,3,2,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,2,0.0,3,4,1,4,4,0,5,777.0,6,0.0,117.0,894.0,1,4,1,4,894,0,0,894,0.0,0.0,1,0,2,1,3,6,6,0,5,1985.0,2,2.0,600.0,5,5,2,215,0,0,0,0,0,0,9,2009,8,4,123000.0
398,60,3,69.0,7590,1,3,3,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288.0,3,4,1,4,4,3,0,540.0,6,0.0,324.0,864.0,1,4,1,4,876,936,0,1812,0.0,0.0,2,0,4,1,3,8,6,1,1,1962.0,2,1.0,264.0,5,5,2,0,168,0,0,0,0,0,7,2007,8,4,169500.0
399,30,4,60.0,8967,1,3,3,0,0,9,2,2,0,2,5,2,1920,1950,1,1,8,8,2,0.0,3,1,0,1,3,3,6,0.0,6,0.0,961.0,961.0,1,2,1,3,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,1,0,5,1920.0,3,1.0,338.0,4,4,0,0,0,0,0,0,0,0,11,2007,8,0,67000.0
400,60,1,65.0,8125,1,3,3,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,3,100.0,2,4,2,2,4,3,2,812.0,6,0.0,280.0,1092.0,1,0,1,4,1112,438,0,1550,1.0,0.0,2,0,2,1,2,7,6,0,1,2007.0,0,2.0,438.0,5,5,2,0,168,0,0,0,0,0,10,2009,8,4,241000.0
401,120,3,38.0,14963,1,1,3,4,0,24,2,2,4,2,8,5,1996,1996,1,1,3,3,2,0.0,2,4,2,2,4,3,2,786.0,6,0.0,474.0,1260.0,1,0,1,4,1288,0,0,1288,1.0,0.0,1,1,1,1,0,4,6,2,1,1996.0,0,2.0,500.0,5,5,2,120,30,0,0,224,0,0,12,2008,8,4,245500.0
402,20,3,65.0,8767,1,0,3,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,24.0,6,0.0,1286.0,1310.0,1,0,1,4,1310,0,0,1310,0.0,0.0,2,0,3,1,2,6,6,1,1,2005.0,0,2.0,400.0,5,5,2,0,0,0,0,0,0,0,7,2006,6,5,164990.0
403,30,3,60.0,10200,1,3,3,4,0,19,2,2,0,2,5,8,1940,1997,1,1,13,14,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,672.0,672.0,1,0,1,4,672,0,0,672,0.0,0.0,1,0,2,1,3,4,6,0,5,1940.0,3,1.0,240.0,5,5,0,168,0,0,0,0,0,0,8,2008,8,4,108000.0
404,60,3,93.0,12090,1,3,3,0,0,15,2,2,0,5,8,5,1998,1998,3,1,12,13,1,650.0,2,4,2,2,4,3,6,0.0,6,0.0,1141.0,1141.0,1,2,1,4,1165,1098,0,2263,0.0,0.0,2,1,4,1,2,10,6,1,3,1998.0,0,2.0,420.0,5,5,2,144,123,0,0,0,0,0,7,2006,8,0,258000.0
405,60,3,69.30579531442663,10364,1,0,3,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,806.0,806.0,1,2,1,4,806,766,0,1572,0.0,0.0,2,1,3,1,3,7,6,1,3,1995.0,0,2.0,373.0,5,5,2,0,40,0,0,0,0,0,5,2007,8,4,168000.0
406,20,3,69.30579531442663,9991,1,0,3,0,0,19,1,2,0,2,4,4,1976,1993,1,1,9,10,2,0.0,3,4,1,4,4,3,1,1116.0,6,0.0,165.0,1281.0,1,0,1,4,1620,0,0,1620,1.0,0.0,2,0,3,1,3,8,2,1,1,1993.0,3,2.0,490.0,5,5,2,120,78,0,0,0,0,0,6,2009,8,4,150000.0
407,50,3,51.0,10480,1,3,3,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,1064.0,1064.0,1,0,1,0,1166,0,473,1639,0.0,0.0,1,0,3,1,3,6,1,0,5,1936.0,3,1.0,240.0,5,5,2,0,0,0,0,0,0,0,3,2008,8,4,115000.0
408,70,3,63.0,15576,1,3,3,4,0,6,2,2,0,5,6,7,1915,1976,1,1,13,10,2,0.0,3,4,0,2,4,3,6,0.0,6,0.0,840.0,840.0,1,0,1,4,840,840,0,1680,0.0,0.0,2,0,4,1,3,8,6,0,1,1960.0,3,1.0,308.0,5,5,2,0,0,160,0,0,0,0,3,2008,8,4,177000.0
409,60,3,109.0,14154,1,3,3,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350.0,2,4,2,0,1,3,6,0.0,6,0.0,1063.0,1063.0,1,0,1,4,1071,1101,0,2172,0.0,0.0,2,1,3,1,2,9,6,1,1,2006.0,2,3.0,947.0,5,5,2,192,62,0,0,0,0,0,8,2007,6,5,280000.0
410,60,1,85.0,10800,1,3,3,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,3,100.0,2,4,2,0,4,3,2,789.0,6,0.0,245.0,1034.0,1,0,1,4,1050,1028,0,2078,1.0,0.0,2,1,3,1,0,8,6,1,1,2008.0,0,3.0,836.0,5,5,2,0,102,0,0,0,0,0,4,2008,6,5,339750.0
411,20,3,68.0,9571,1,3,3,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,2,0.0,3,1,1,4,0,3,6,0.0,6,0.0,1276.0,1276.0,1,4,1,0,1276,0,0,1276,0.0,0.0,1,0,3,1,3,5,4,0,1,1958.0,3,1.0,350.0,5,5,2,0,0,0,0,0,0,0,6,2009,0,0,60000.0
412,190,3,100.0,34650,1,3,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,2,0.0,3,4,1,4,4,2,5,1056.0,6,0.0,0.0,1056.0,1,4,0,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,6,0,1,1955.0,0,2.0,572.0,5,5,2,264,0,0,0,0,0,0,1,2006,8,4,145000.0
413,20,1,69.30579531442663,4403,1,1,3,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,3,432.0,0,4,2,0,4,0,2,578.0,6,0.0,892.0,1470.0,1,0,1,4,1478,0,0,1478,1.0,0.0,2,1,2,1,2,7,6,1,1,2009.0,0,2.0,484.0,5,5,2,0,144,0,0,0,0,0,6,2010,6,5,222000.0
414,30,4,56.0,8960,1,3,3,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,1008.0,1008.0,1,2,1,0,1028,0,0,1028,0.0,0.0,1,0,2,1,3,5,6,1,5,1927.0,3,2.0,360.0,5,5,2,0,0,130,0,0,0,0,3,2010,8,4,115000.0
415,60,3,59.0,11228,1,1,3,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,2,0.0,2,4,2,2,4,3,1,50.0,2,531.0,499.0,1080.0,1,0,1,4,1080,1017,0,2097,0.0,1.0,2,1,3,1,2,9,6,1,1,1993.0,3,3.0,678.0,5,5,2,196,187,0,0,0,0,0,12,2008,8,4,228000.0
416,20,3,73.0,8899,1,0,3,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0.0,2,4,2,2,4,0,2,24.0,6,0.0,1316.0,1340.0,1,0,1,4,1340,0,0,1340,0.0,0.0,2,0,3,1,2,6,6,0,1,2007.0,0,2.0,396.0,5,5,2,100,30,0,0,0,0,0,8,2007,6,5,181134.0
417,60,3,74.0,7844,1,3,3,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203.0,3,4,1,4,4,3,0,209.0,6,0.0,463.0,672.0,1,4,1,4,672,728,0,1400,0.0,0.0,1,1,3,1,3,6,6,1,1,1978.0,0,2.0,440.0,5,5,2,0,0,0,0,0,0,0,3,2006,8,4,149500.0
418,70,3,86.0,22420,1,0,3,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,2,0.0,3,4,0,2,4,3,1,1128.0,6,0.0,242.0,1370.0,2,4,0,0,1370,1254,0,2624,1.0,0.0,2,1,4,1,3,10,6,1,5,1918.0,3,3.0,864.0,5,5,0,0,0,0,0,0,0,0,11,2007,8,4,239000.0
419,50,3,60.0,8160,1,3,3,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,0,312.0,6,0.0,444.0,756.0,1,1,0,1,756,378,0,1134,1.0,0.0,1,1,3,1,3,7,6,0,5,1940.0,3,1.0,240.0,5,5,1,0,0,0,0,0,0,0,4,2007,8,1,126000.0
420,20,3,65.0,8450,1,3,3,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,2,0.0,3,4,1,4,4,3,1,775.0,6,0.0,281.0,1056.0,1,0,1,4,1056,0,0,1056,1.0,0.0,1,0,3,1,3,6,6,1,1,1968.0,3,1.0,304.0,5,5,2,0,85,184,0,0,0,0,7,2010,8,4,142000.0
421,90,4,78.0,7060,1,3,3,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200.0,3,2,2,2,1,1,2,1309.0,6,0.0,35.0,1344.0,1,0,1,4,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,6,0,1,1997.0,0,4.0,784.0,5,5,2,0,0,0,0,0,0,0,11,2008,8,2,206300.0
422,20,3,69.30579531442663,16635,1,0,3,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,3,126.0,2,4,1,2,4,3,0,1246.0,6,0.0,356.0,1602.0,1,2,1,4,1602,0,0,1602,0.0,1.0,2,0,3,1,2,8,6,1,1,1977.0,0,2.0,529.0,5,5,2,240,0,0,0,0,0,0,6,2009,8,4,215000.0
423,20,3,100.0,21750,1,3,1,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,988.0,988.0,1,0,1,0,988,0,0,988,0.0,0.0,1,0,2,1,3,4,6,0,1,1954.0,2,2.0,520.0,5,5,0,0,0,0,0,0,0,0,2,2008,8,4,113000.0
424,60,3,80.0,9200,1,3,3,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473.0,2,4,2,2,4,3,2,986.0,6,0.0,484.0,1470.0,1,2,1,4,1470,1160,0,2630,1.0,0.0,2,1,4,1,2,8,6,1,1,1998.0,0,3.0,696.0,5,5,2,0,66,0,0,0,0,0,6,2008,8,4,315000.0
425,20,3,72.0,9000,1,3,3,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74.0,3,4,1,2,4,3,3,616.0,6,0.0,580.0,1196.0,1,2,1,0,1196,0,0,1196,1.0,0.0,1,0,2,1,3,6,6,1,1,1956.0,2,1.0,297.0,5,5,2,0,44,0,0,0,0,0,5,2008,8,4,139000.0
426,60,4,60.0,3378,1,3,1,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,651.0,651.0,1,2,1,4,707,682,0,1389,0.0,0.0,1,1,3,1,3,6,6,2,5,1947.0,3,1.0,240.0,5,5,1,0,0,126,0,0,0,0,9,2009,8,4,135000.0
427,80,3,69.30579531442663,12800,1,3,2,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145.0,2,4,2,2,4,1,2,1518.0,6,0.0,0.0,1518.0,1,2,1,4,1644,0,0,1644,1.0,1.0,2,0,2,1,2,5,6,1,1,1989.0,0,2.0,569.0,5,5,2,80,0,0,0,396,0,0,8,2009,8,4,275000.0
428,20,3,77.0,8593,1,0,3,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,2,0.0,3,4,1,4,4,3,5,288.0,6,0.0,619.0,907.0,1,0,1,4,907,0,0,907,0.0,0.0,1,0,3,1,3,5,6,0,5,1964.0,3,1.0,352.0,5,5,2,0,0,0,0,0,0,0,7,2008,8,4,109008.0
429,20,3,64.0,6762,1,3,3,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108.0,2,4,2,2,4,3,2,664.0,6,0.0,544.0,1208.0,1,0,1,4,1208,0,0,1208,1.0,0.0,2,0,2,1,2,6,6,0,1,2007.0,2,2.0,628.0,5,5,2,105,54,0,0,0,0,0,9,2007,6,5,195400.0
430,20,3,130.0,11457,1,0,3,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,2,0.0,3,4,1,2,4,2,2,1005.0,6,0.0,387.0,1392.0,1,4,1,4,1412,0,0,1412,1.0,0.0,2,0,3,1,2,6,6,1,1,1988.0,3,2.0,576.0,5,5,2,0,0,169,0,0,0,0,3,2009,8,4,175000.0
431,160,4,21.0,1680,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232.0,3,4,1,4,4,3,0,387.0,6,0.0,96.0,483.0,1,4,1,4,483,504,0,987,0.0,0.0,1,1,2,1,3,4,6,0,5,1971.0,3,1.0,264.0,5,5,2,0,0,0,0,0,0,0,7,2008,0,0,85400.0
432,50,4,60.0,5586,1,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,901.0,901.0,1,2,1,4,1088,110,0,1198,0.0,0.0,1,0,4,1,3,7,6,0,6,0.0,1,0.0,0.0,3,3,0,0,98,0,0,0,0,0,9,2008,3,0,79900.0
433,160,4,24.0,1920,1,3,3,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376.0,3,4,1,4,4,3,0,471.0,6,0.0,294.0,765.0,1,0,1,4,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,2,0,5,1971.0,3,2.0,440.0,5,5,2,240,36,0,0,0,0,0,8,2007,8,4,122500.0
434,60,3,100.0,10839,1,0,3,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,926.0,926.0,1,0,1,4,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,6,1,1,1997.0,0,2.0,470.0,5,5,2,0,36,0,0,0,0,0,7,2008,8,4,181000.0
435,180,4,21.0,1890,1,3,3,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,2,0.0,3,2,1,2,4,0,0,495.0,6,0.0,135.0,630.0,1,2,1,4,630,0,0,630,1.0,0.0,1,0,1,1,3,3,6,0,6,0.0,1,0.0,0.0,3,3,2,88,0,0,0,0,0,0,6,2008,8,4,81000.0
436,60,3,43.0,10667,1,1,3,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,2,0.0,2,4,2,2,4,0,2,385.0,0,344.0,70.0,799.0,1,0,1,4,827,834,0,1661,1.0,0.0,2,1,3,1,2,6,6,1,1,1996.0,2,2.0,550.0,5,5,2,158,61,0,0,0,0,0,4,2009,5,4,212000.0
437,50,4,40.0,4400,1,3,3,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,2,0.0,3,4,0,1,4,3,6,0.0,6,0.0,648.0,648.0,1,4,1,0,734,384,0,1118,0.0,0.0,1,0,2,1,3,6,6,0,5,1990.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,0,10,2006,8,4,116000.0
438,45,4,50.0,6000,1,3,3,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,2,0.0,2,4,2,4,4,3,6,0.0,6,0.0,884.0,884.0,1,2,1,4,904,0,0,904,0.0,0.0,1,0,2,1,3,4,6,0,5,1926.0,3,1.0,180.0,5,5,2,0,0,105,0,0,0,0,1,2009,8,4,119000.0
439,30,3,40.0,4280,1,3,3,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,2,0.0,3,4,2,4,4,3,3,365.0,6,0.0,75.0,440.0,1,4,0,4,694,0,0,694,0.0,0.0,1,0,2,1,2,4,6,1,5,1990.0,3,1.0,352.0,2,5,1,0,0,34,0,0,0,0,3,2007,8,4,90350.0
440,50,3,67.0,12354,1,3,3,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,2,0.0,3,4,0,4,0,2,6,0.0,6,0.0,684.0,684.0,1,2,1,4,684,512,0,1196,0.0,0.0,1,0,3,1,2,7,6,0,5,2005.0,3,2.0,528.0,5,5,2,0,46,0,0,0,0,800,8,2009,4,4,110000.0
441,20,3,105.0,15431,1,3,3,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,3,200.0,0,4,2,0,4,1,2,1767.0,0,539.0,788.0,3094.0,1,0,1,4,2402,0,0,2402,1.0,0.0,2,0,2,1,0,10,6,2,1,2008.0,0,3.0,672.0,5,5,2,0,72,0,0,170,0,0,4,2009,8,4,555000.0
442,90,3,92.0,12108,1,3,3,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270.0,3,4,1,4,4,3,0,133.0,6,0.0,1307.0,1440.0,1,4,0,1,1440,0,0,1440,0.0,0.0,2,0,4,2,1,8,6,0,6,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,0,9,2008,8,4,118000.0
443,50,4,52.0,6240,1,3,3,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,1078.0,1078.0,1,4,1,4,1128,445,0,1573,0.0,0.0,2,0,3,1,3,8,6,1,5,1930.0,3,2.0,360.0,5,5,1,0,0,0,0,0,0,0,6,2008,8,4,162900.0
444,120,3,53.0,3922,1,3,3,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72.0,2,4,2,0,4,0,6,0.0,6,0.0,1258.0,1258.0,1,0,1,4,1258,0,0,1258,0.0,0.0,2,0,2,1,2,6,6,1,1,2007.0,0,3.0,648.0,5,5,2,144,16,0,0,0,0,0,6,2007,6,5,172500.0
445,60,3,70.0,8750,1,3,3,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,2,0.0,2,2,2,2,4,3,2,642.0,6,0.0,273.0,915.0,1,0,1,4,933,975,0,1908,1.0,0.0,2,1,4,1,2,8,6,1,1,1994.0,3,2.0,493.0,5,5,2,144,133,0,0,0,0,0,7,2008,8,4,210000.0
446,20,3,73.0,9855,1,3,3,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,1436.0,1436.0,1,1,1,4,1689,0,0,1689,0.0,0.0,1,0,3,1,3,7,6,1,1,1956.0,3,2.0,480.0,5,5,2,0,0,0,0,0,0,0,11,2009,0,4,127500.0
447,20,3,137.0,16492,1,0,3,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,2,0.0,2,4,1,4,4,3,0,247.0,5,713.0,557.0,1517.0,1,0,1,4,1888,0,0,1888,0.0,0.0,2,1,2,1,2,6,4,1,1,1966.0,0,2.0,578.0,5,5,2,0,0,0,0,0,0,0,6,2010,8,4,190000.0
448,60,3,69.30579531442663,11214,1,0,3,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,930.0,930.0,1,2,1,4,956,930,0,1886,0.0,0.0,2,1,4,1,2,10,6,1,1,1998.0,0,2.0,431.0,5,5,2,89,0,0,0,0,0,0,7,2006,8,4,199900.0
449,50,4,50.0,8600,1,3,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,780.0,780.0,1,4,1,4,780,596,0,1376,0.0,0.0,2,0,3,1,3,7,6,1,5,1937.0,3,1.0,198.0,5,5,0,0,0,0,0,0,0,0,6,2006,8,4,119500.0
450,50,4,50.0,6000,1,3,3,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0.0,3,2,1,4,4,3,0,331.0,6,0.0,318.0,649.0,1,0,1,4,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,6,0,5,1981.0,3,1.0,308.0,5,5,2,0,176,0,0,0,0,0,6,2007,8,4,120000.0
451,30,4,70.0,5684,1,3,3,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,813.0,813.0,1,0,1,0,813,0,0,813,0.0,0.0,1,0,2,1,2,5,6,0,5,1932.0,3,1.0,270.0,1,1,0,0,113,0,0,0,0,0,6,2006,8,4,110000.0
452,20,3,62.0,70761,1,0,2,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,2,0.0,3,4,1,2,4,1,0,655.0,6,0.0,878.0,1533.0,1,4,1,4,1533,0,0,1533,1.0,0.0,2,0,2,1,2,5,6,2,1,1975.0,3,2.0,576.0,5,5,2,200,54,0,0,0,0,0,12,2006,8,4,280000.0
453,60,3,69.30579531442663,9303,1,0,3,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42.0,2,4,2,0,4,3,0,742.0,6,0.0,130.0,872.0,1,0,1,4,888,868,0,1756,1.0,0.0,2,1,3,1,3,7,6,0,1,1996.0,0,2.0,422.0,5,5,2,144,122,0,0,0,0,0,7,2007,8,4,204000.0
454,60,1,75.0,9000,1,3,3,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,2,0.0,2,4,2,2,4,3,6,0.0,6,0.0,768.0,768.0,1,0,1,4,786,804,0,1590,0.0,0.0,2,1,3,1,2,6,6,0,1,2008.0,2,2.0,676.0,5,5,2,0,30,0,0,0,0,0,6,2009,8,4,210000.0
455,90,3,63.0,9297,1,3,3,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,2,0.0,3,4,1,4,4,3,0,1606.0,6,0.0,122.0,1728.0,1,4,1,4,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,6,0,5,1976.0,3,2.0,560.0,5,5,2,0,0,0,0,0,0,0,7,2006,8,3,188000.0
456,20,3,80.0,9600,1,3,3,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320.0,3,4,1,4,4,3,0,916.0,6,0.0,326.0,1242.0,1,1,1,4,1242,0,0,1242,0.0,0.0,1,1,3,1,3,6,6,1,1,1973.0,3,2.0,528.0,5,5,2,0,0,0,0,0,0,0,9,2007,8,4,175500.0
457,70,4,34.0,4571,1,3,3,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0.0,3,4,0,4,4,3,6,0.0,6,0.0,624.0,624.0,1,1,0,4,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,6,0,5,1916.0,3,3.0,513.0,1,1,2,0,0,96,0,0,0,0,5,2008,0,0,98000.0
458,20,3,69.30579531442663,53227,1,0,2,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,2,0.0,3,4,1,2,4,1,1,1116.0,6,0.0,248.0,1364.0,1,0,1,4,1663,0,0,1663,1.0,0.0,1,0,2,1,2,6,2,2,1,1954.0,0,2.0,529.0,5,5,2,224,137,0,0,0,0,0,3,2008,8,4,256000.0
459,70,4,69.30579531442663,5100,1,3,3,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,2,0.0,3,2,2,4,4,3,6,0.0,6,0.0,588.0,588.0,1,1,1,4,833,833,0,1666,0.0,0.0,1,0,3,1,2,7,6,1,5,1925.0,3,1.0,228.0,5,5,2,192,63,0,0,0,0,0,6,2008,8,4,161000.0
460,50,3,69.30579531442663,7015,1,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161.0,3,4,1,4,4,3,3,185.0,6,0.0,524.0,709.0,1,4,1,4,979,224,0,1203,1.0,0.0,1,0,3,1,2,5,6,1,5,1950.0,3,1.0,352.0,5,5,2,0,0,248,0,0,0,0,7,2009,8,4,110000.0
461,60,1,75.0,8004,1,0,3,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,3,110.0,2,4,2,2,4,3,2,544.0,6,0.0,288.0,832.0,1,0,1,4,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,6,0,3,2009.0,0,2.0,552.0,5,5,2,0,150,0,0,0,0,0,12,2009,6,5,263435.0
462,70,3,60.0,7200,1,3,3,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,2,0.0,2,2,2,2,1,3,0,350.0,1,210.0,0.0,560.0,1,0,1,4,575,560,0,1135,1.0,0.0,1,0,3,1,2,6,6,0,5,1971.0,2,2.0,576.0,5,5,2,256,0,0,0,0,0,0,4,2009,8,4,155000.0
